price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,population_(rounded)*,postcode,ethnic_breakdown_2016,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st],nearest_train_station,highlights/attractions,ideal_for,traffic,public_transport,affordability_(rental),affordability_(buying),nature,noise,things_to_see/do,family-friendliness,pet_friendliness,safety,overall_rating,review_link
1200000,2021-11-30,Umina Beach,2,3,6,695,House,16733,29380,6.988,-33.5194,151.31264,8,0.1,220.1,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180000,2021-11-30,Canley Vale,3,5,2,292,House,10216,20592,2.887,-33.88495,150.95058,11,0.1,220.1,24.09,Western Suburbs,"10,500",2166.0,"Vietnamese 29.0%, Chinese 22.5%, English 5.6%, Australian 5.3%, Khmer (Cambodian) 5.0%","$815,000.00","$950,000.00",16.56%,$430.00,"$390,000.00",$330.00,9%,11.7,50 minutes,45 minutes,Canley Vale,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1165000,2021-11-30,Saratoga,1,3,2,525,House,3938,36244,2.373,-33.47576,151.3525,7,0.1,220.1,45.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086000,2021-11-30,Roselands,2,4,2,474,House,11579,28288,2.745,-33.93329,151.07526,54,0.1,220.1,14.57,Western Suburbs,"12,000",2196.0,"Greek 12.4%, Lebanese 12.3%, Australian 11.3%, English 9.3%, Chinese 7.3%","$975,000.00","$1,150,000.00",17.95%,$580.00,"$470,000.00",$390.00,5%,13.1,45,30,Narwee,Roselands Shopping Centre,"Professionals, families, small families",3.0,4.0,7.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,5.1,https://sydneysuburbreviews.com/roselands
1080000,2021-11-30,Pemulwuy,2,4,1,310,House,5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,Western Suburbs,"5,100",2145.0,"Indian 13.3%, Australian 12.0%, English 9.1%, Chinese 6.8%, Filipino 5.7%","$850,000.00","$1,050,000.00",23.53%,$640.00,"$570,000.00",$440.00,0%,7.4,80 minutes,40 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1080000,2021-11-30,Greystanes,2,4,2,550,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,220.1,25.53,Western Suburbs,"23,000",2145.0,"Australian 18.5%, English 14.9%, Lebanese 9.9%, Maltese 5.6%, Irish 5.6%","$820,000.00","$950,000.00",15.85%,$500.00,"$640,000.00",$430.00,2%,15.7,60 minutes,35 minutes,Parramatta,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1060000,2021-11-30,Point Clare,1,3,1,664,House,3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060000,2021-11-30,Zetland,2,2,2,134,Apartment / Unit / Flat,10078,45604,0.805,-33.90769,151.2083,23,0.1,220.1,4.72,Inner East,"10,000",2017.0,"Chinese 33.8%, English 13.1%, Australian 8.1%, Irish 6.2%, Scottish 3.6%","$1,400,000.00","$1,750,000.00",25.00%,$975.00,"$920,000.00",$740.00,1%,16.5,8,15,Green Square,"East Village Shopping Centre, Joynton Park","University students, young professionals, small familes",2.0,7.0,5.0,5.0,6.0,3.0,4.0,5.0,6.0,7.0,5.0,https://sydneysuburbreviews.com/zetland
1050000,2021-11-30,Botany,2,3,2,189,Apartment / Unit / Flat,10817,46800,3.211,-33.94907,151.19881,6,0.1,220.1,9.37,Southern Suburbs,"11,000",2019.0,"English 20.1%, Australian 20.0%, Irish 8.7%, Scottish 5.3%, Chinese 5.1%","$1,500,000.00","$1,700,000.00",13.33%,$780.00,"$790,000.00",$600.00,6%,10.6,35,20,Mascot,"Sir Joseph Banks Park, forshore views","Families, retirees, professionals",3.0,4.0,4.0,4.0,9.0,7.0,6.0,8.0,9.0,8.0,6.2,https://sydneysuburbreviews.com/botany
1050000,2021-11-30,Northmead,1,3,2,481,Townhouse,11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,Western Suburbs,"11,250",2152.0,"English 20.0%, Australian 19.0%, Irish 7.3%, Chinese 6.0%, Scottish 5.2%","$970,000.00","$1,200,000.00",23.71%,$505.00,"$590,000.00",$435.00,6%,12.8,55 minutes,35 minutes,Parramatta,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1020000,2021-11-30,Woongarrah,2,4,2,826,House,5226,35256,5.323,-33.24015,151.47632,43,0.1,220.1,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,2021-12-01,Bardia,3,5,2,550,House,1602,47788,2.11,-33.9773,150.86232,64,0.1,183.1,34.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085000,2021-12-01,Windsor,2,3,5,605,House,1891,31824,4.134,-33.61162,150.82113,9,0.1,183.1,45.7,Northern Suburbs,"2,000",2756.0,"English 30.9%, Australian 28.9%, Irish 10.3%, Scottish 7.5%, German 2.8%","$640,000.00","$740,000.00",15.63%,$420.00,"$405,000.00",$330.00,7%,8.4,85 minutes,55 minutes,Windsor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
750000,2021-12-01,Mount Druitt,2,4,2,326,House,16726,26000,6.256,-33.76791,150.8136,48,0.1,183.1,38.24,Western Suburbs,"17,000",2770.0,"Australian 11.9%, Filipino 11.9%, English 10.2%, Indian 6.9%, Pakistani 5.5%","$655,000.00","$775,000.00",18.32%,$395.00,"$395,000.00",$340.00,2%,12.8,50 minutes,45 minutes,Mount Druitt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2730000,2021-12-02,North Balgowlah,2,4,2,594,House,3667,51064,1.122,-33.78698,151.25148,81,0.1,183.1,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400000,2021-12-02,Dolans Bay,1,2,1,1700,House,598,46800,0.259,-34.06337,151.12578,26,0.1,183.1,23.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885000,2021-12-02,Rooty Hill,0,0,0,2850,Vacant land,14704,33176,6.808,-33.77213,150.845,43,0.1,183.1,35.32,Western Suburbs,"15,000",2766.0,"Filipino 18.2%, Australian 13.2%, English 12.2%, Indian 6.9%, Chinese 3.3%","$660,000.00","$750,000.00",13.64%,$430.00,"$570,000.00",$435.00,4%,14.0,50 minutes,45 minutes,Rooty Hill,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1800000,2021-12-02,Collaroy Plateau,2,4,2,312,House,4767,45500,1.22,-33.73128,151.28955,96,0.1,183.1,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640000,2021-12-02,Narraweena,2,3,2,307,House,6608,34008,1.776,-33.75,151.27239,83,0.1,183.1,14.02,Northern Beaches,"6,750",2099.0,"English 25.5%, Australian 21.6%, Italian 10.9%, Irish 7.5%, Scottish 6.0%","$1,450,000.00","$1,800,000.00",24.14%,$795.00,,$550.00,17%,13.3,60 minutes,30 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1610000,2021-12-02,Matraville,1,3,3,482,House,9804,36452,3.933,-33.96403,151.23342,14,0.1,183.1,11.18,Southern Suburbs,"10,000",2036.0,"Australian 18.0%, English 17.9%, Chinese 8.7%, Irish 8.6%, Scottish 4.4%","$1,600,000.00","$1,850,000.00",15.63%,"$1,000.00","$910,000.00",$570.00,13%,12.1,45 minutes,25 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1525000,2021-12-02,Leichhardt,1,2,1,215,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,183.1,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
1270000,2021-12-02,Engadine,2,4,1,711,House,17375,41756,9.233,-34.05778,151.01793,147,0.1,183.1,27.77,Sutherland Shire,"17,500",2233.0,"Australian 31.2%, English 31.1%, Irish 10.1%, Scottish 7.4%, German 2.4%","$950,000.00","$1,100,000.00",15.79%,$650.00,"$680,000.00",$445.00,1%,14.3,40,50,Engadine,"Sporting amenities, parks & greenery","Families, retirees",4.0,6.0,6.0,7.0,8.0,7.0,3.0,9.0,8.0,8.0,6.6,https://sydneysuburbreviews.com/engadine
1250000,2021-12-02,Claremont Meadows,3,4,2,555,House,4776,41704,3.04,-33.7743,150.75296,43,0.1,183.1,43.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,2021-12-02,Haymarket,2,2,1,124,Apartment / Unit / Flat,7353,24076,0.518,-33.88148,151.20456,27,0.1,183.1,1.88,Sydney City,"7,500",2000.0,"Chinese 31.9%, Thai 18.3%, Indonesian 5.6%, English 5.1%, Korean 4.8%",,,#DIV/0!,,"$1,050,000.00",$825.00,0%,,5 minutes,5 minutes,Central,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000000,2021-12-02,Woolloomooloo,2,1,0,68,Apartment / Unit / Flat,4011,57564,0.372,-33.8704,151.21848,8,0.1,183.1,0.99,Sydney City,"4,250",2011.0,"English 21.5%, Australian 13.5%, Irish 9.1%, Scottish 6.7%, Chinese 4.6%","$1,800,000.00","$2,300,000.00",27.78%,$850.00,"$1,050,000.00",$650.00,22%,10.1,12 minutes,10 minutes,Kings Cross,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000000,2021-12-02,Regents Park,2,3,3,489,House,4926,24908,1.987,-33.88245,151.02748,39,0.1,183.1,16.99,Western Suburbs,"5,000",2143.0,"Chinese 20.5%, English 8.8%, Australian 8.3%, Lebanese 7.4%, Vietnamese 6.5%","$810,000.00","$950,000.00",17.28%,$465.00,"$430,000.00",$390.00,11%,13.9,35 minutes,30 minutes,Regents Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
943000,2021-12-02,Toongabbie,2,5,2,557,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67,Western Suburbs,"14,500",2146.0,"Australian 16.1%, English 14.7%, Indian 14.4%, Chinese 5.5%, Irish 4.9%","$810,000.00","$1,000,000.00",23.46%,$450.00,"$550,000.00",$440.00,5%,14.1,40 minutes,35 minutes,Toongabbie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
850000,2021-12-02,Riverstone,3,5,2,324,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,183.1,39.07,Hills Shire,"7,250",2765.0,"Australian 28.4%, English 24.8%, Irish 6.1%, Scottish 5.1%, Italian 3.5%","$725,000.00","$810,000.00",11.72%,$510.00,"$655,000.00",$370.00,6%,10.1,60 minutes,50 minutes,Riverstone,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
850000,2021-12-02,Riverstone,2,4,2,351,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,183.1,39.07,Hills Shire,"7,250",2765.0,"Australian 28.4%, English 24.8%, Irish 6.1%, Scottish 5.1%, Italian 3.5%","$725,000.00","$810,000.00",11.72%,$510.00,"$655,000.00",$370.00,6%,10.1,60 minutes,50 minutes,Riverstone,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
565000,2021-12-02,Gorokan,2,3,3,516,House,8367,26468,3.087,-33.25377,151.50567,14,0.1,183.1,73.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560000,2021-12-02,Mount Druitt,2,3,2,253,Townhouse,16726,26000,6.256,-33.76791,150.8136,48,0.1,183.1,38.24,Western Suburbs,"17,000",2770.0,"Australian 11.9%, Filipino 11.9%, English 10.2%, Indian 6.9%, Pakistani 5.5%","$655,000.00","$775,000.00",18.32%,$395.00,"$395,000.00",$340.00,2%,12.8,50 minutes,45 minutes,Mount Druitt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3425000,2021-12-03,Crows Nest,2,3,1,240,House,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,Lower North Shore,"5,000",2065.0,"English 23.0%, Australian 17.5%, Irish 9.8%, Scottish 6.8%, Chinese 5.9%","$2,000,000.00","$2,400,000.00",20.00%,$975.00,"$915,000.00",$560.00,1%,12.5,30,15,St Leonards,"Bars & dining, St. Thomas Rest Park","Young professionals, small families",4.0,5.0,4.0,3.0,5.0,4.0,8.0,6.0,7.0,8.0,5.4,https://sydneysuburbreviews.com/crows-nest
2950000,2021-12-03,Forresters Beach,3,4,2,923,House,2900,35932,2.768,-33.40857,151.46938,47,0.1,197.9,56.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860000,2021-12-03,Copacabana,4,6,2,765,House,2735,39312,1.996,-33.48638,151.43476,19,0.1,197.9,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850000,2021-12-03,Cheltenham,2,5,2,1587,House,2243,48152,1.654,-33.75721,151.0782,110,0.1,197.9,17.09,North Shore,"2,500",2119.0,"English 23.0%, Australian 21.1%, Chinese 15.5%, Irish 7.6%, Scottish 7.4%","$1,550,000.00","$2,000,000.00",29.03%,$760.00,,,0%,14.5,45 minutes,25 minutes,Cheltenham,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2565000,2021-12-03,Scotland Island,1,3,0,721,House,579,50180,0.546,-33.64028,151.29094,88,0.1,197.9,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450000,2021-12-03,Waverton,4,4,2,278,Apartment / Unit / Flat,3020,70980,0.699,-33.84053,151.1989,17,0.1,197.9,2.91,Lower North Shore,"3,250",2060.0,"English 24.9%, Australian 15.5%, Irish 11.0%, Chinese 8.4%, Scottish 8.1%","$2,650,000.00","$3,400,000.00",28.30%,"$1,000.00","$1,200,000.00",$630.00,1%,12.0,10,15 mins,Waverton,"Berrys Bay, Balls Head Reserve","Retirees, young professionals, wealthy families",7.0,7.0,5.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,6.8,https://sydneysuburbreviews.com/waverton
2325000,2021-12-03,Crows Nest,1,3,1,177,House,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,Lower North Shore,"5,000",2065.0,"English 23.0%, Australian 17.5%, Irish 9.8%, Scottish 6.8%, Chinese 5.9%","$2,000,000.00","$2,400,000.00",20.00%,$975.00,"$915,000.00",$560.00,1%,12.5,30,15,St Leonards,"Bars & dining, St. Thomas Rest Park","Young professionals, small families",4.0,5.0,4.0,3.0,5.0,4.0,8.0,6.0,7.0,8.0,5.4,https://sydneysuburbreviews.com/crows-nest
1950000,2021-12-03,Blue Bay,3,5,2,350,House,1027,32188,0.473,-33.35427,151.50069,14,0.1,197.9,62.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825000,2021-12-03,Surry Hills,1,2,1,81,Apartment / Unit / Flat,16412,60320,1.316,-33.88447,151.21001,36,0.1,197.9,2.14,Inner East,"17,000",2010.0,"English 20.9%, Australian 12.0%, Irish 9.1%, Chinese 7.0%, Scottish 5.9%","$1,750,000.00","$2,000,000.00",14.29%,$910.00,"$810,000.00",$620.00,11%,11.0,10,15,Central,"Crown Street dining/pubs, Golden Age Cinema, Prince Alfred Park","Young professionals, small families",4.0,7.0,3.0,2.0,6.0,6.0,7.0,7.0,8.0,6.0,5.6,https://sydneysuburbreviews.com/surry-hills
1552000,2021-12-03,Cranebrook,2,4,2,4900,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,197.9,49.66,Western Suburbs,"16,000",2749.0,"Australian 30.5%, English 27.6%, Irish 8.0%, Scottish 5.7%, Maltese 3.3%","$625,000.00","$750,000.00",20.00%,$450.00,"$515,000.00",$390.00,9%,12.3,95 minutes,55 minutes,Penrith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1225000,2021-12-03,Constitution Hill,2,3,2,556,House,3966,31096,1.188,-33.793,150.97503,58,0.1,197.9,23.17,Western Suburbs,"4,000",2145.0,"Australian 18.0%, English 16.5%, Chinese 6.6%, Lebanese 6.5%, Irish 5.6%","$875,000.00","$1,000,000.00",14.29%,$480.00,,$435.00,16%,12.1,60 minutes,35 minutes,Westmead,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1091000,2021-12-03,Ourimbah,3,5,2,1119,House,3951,37180,87.154,-33.31517,151.32611,191,0.1,197.9,61.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050000,2021-12-03,Emu Plains,4,5,2,645,House,8421,37388,8.25,-33.74635,150.66375,22,0.1,197.9,52.26,Western Suburbs,"8,500",2750.0,"Australian 29.1%, English 28.8%, Irish 10.2%, Scottish 6.9%, German 2.9%","$720,000.00","$810,000.00",12.50%,$470.00,"$675,000.00",$440.00,3%,14.1,65 minutes,55 minutes,Emu Plains,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1035000,2021-12-03,Lake Munmorah,2,4,2,759,House,5248,27092,5.708,-33.19331,151.5733,13,0.1,197.9,81.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900000,2021-12-03,Seven Hills,2,4,2,681,House,19326,33540,9.629,-33.77743,150.94272,38,0.1,197.9,26.58,Hills Shire,"19,500",2147.0,"Australian 18.2%, English 18.1%, Indian 8.3%, Irish 5.7%, Chinese 4.4%","$740,000.00","$900,000.00",21.62%,$425.00,"$580,000.00",$405.00,11%,12.2,40 minutes,40 minutes,Seven Hills,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
627000,2021-12-03,Surry Hills,1,1,1,64,Apartment / Unit / Flat,16412,60320,1.316,-33.88447,151.21001,36,0.1,197.9,2.14,Inner East,"17,000",2010.0,"English 20.9%, Australian 12.0%, Irish 9.1%, Chinese 7.0%, Scottish 5.9%","$1,750,000.00","$2,000,000.00",14.29%,$910.00,"$810,000.00",$620.00,11%,11.0,10,15,Central,"Crown Street dining/pubs, Golden Age Cinema, Prince Alfred Park","Young professionals, small families",4.0,7.0,3.0,2.0,6.0,6.0,7.0,7.0,8.0,6.0,5.6,https://sydneysuburbreviews.com/surry-hills
453000,2021-12-03,Ingleburn,1,2,1,193,Villa,15039,33124,12.454,-34.0051,150.8581,41,0.1,197.9,36.04,South West,"15,000",2565.0,"Australian 18.9%, English 18.3%, Indian 6.1%, Irish 5.4%, Scottish 4.4%","$645,000.00","$750,000.00",16.28%,$415.00,"$410,000.00",$365.00,6%,13.1,55 minutes,50 minutes,Ingleburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4050000,2021-12-04,East Killara,3,5,2,835,House,2978,38428,3.19,-33.75738,151.18183,78,0.1,197.9,12.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950000,2021-12-04,Kirkham,3,5,3,1741,House,699,48256,4.22,-34.03394,150.70955,82,0.1,197.9,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750000,2021-12-04,Sydenham,1,3,1,234,House,1145,38844,0.27,-33.91673,151.16817,8,0.1,197.9,6.9,Inner West,"1,250",2044.0,"Australian 12.5%, English 12.5%, Indian 8.4%, Italian 7.4%, Maltese 5.0%","$1,300,000.00","$1,600,000.00",23.08%,$740.00,"$670,000.00",$470.00,0%,14.8,15 minutes,20 minutes,Sydenham,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1650000,2021-12-04,Crows Nest,2,3,2,167,Apartment / Unit / Flat,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,Lower North Shore,"5,000",2065.0,"English 23.0%, Australian 17.5%, Irish 9.8%, Scottish 6.8%, Chinese 5.9%","$2,000,000.00","$2,400,000.00",20.00%,$975.00,"$915,000.00",$560.00,1%,12.5,30,15,St Leonards,"Bars & dining, St. Thomas Rest Park","Young professionals, small families",4.0,5.0,4.0,3.0,5.0,4.0,8.0,6.0,7.0,8.0,5.4,https://sydneysuburbreviews.com/crows-nest
1507500,2021-12-04,Windsor,2,5,9,1229,House,1891,31824,4.134,-33.61162,150.82113,9,0.1,197.9,45.7,Northern Suburbs,"2,000",2756.0,"English 30.9%, Australian 28.9%, Irish 10.3%, Scottish 7.5%, German 2.8%","$640,000.00","$740,000.00",15.63%,$420.00,"$405,000.00",$330.00,7%,8.4,85 minutes,55 minutes,Windsor,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1435000,2021-12-04,Miranda,2,4,2,581,House,15284,38272,4.676,-34.03262,151.10521,23,0.1,197.9,20.95,Sutherland Shire,"15,500",2228.0,"English 25.0%, Australian 22.7%, Irish 8.2%, Scottish 5.7%, Chinese 4.5%","$1,150,000.00","$1,400,000.00",21.74%,$715.00,"$650,000.00",$490.00,6%,11.5,45,40,Miranda,Westfield Miranda,"Professionals, families, small families",3.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,5.0,6.2,https://sydneysuburbreviews.com/miranda
1186000,2021-12-04,Cranebrook,3,5,2,789,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,197.9,49.66,Western Suburbs,"16,000",2749.0,"Australian 30.5%, English 27.6%, Irish 8.0%, Scottish 5.7%, Maltese 3.3%","$625,000.00","$750,000.00",20.00%,$450.00,"$515,000.00",$390.00,9%,12.3,95 minutes,55 minutes,Penrith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1100000,2021-12-04,Lurnea,2,4,2,1024,House,9311,22724,2.504,-33.93623,150.89729,34,0.1,197.9,29.97,Western Suburbs,"9,500",2170.0,"Australian 14.7%, Lebanese 13.3%, English 12.3%, Iraqi 5.2%, Vietnamese 3.2%","$640,000.00","$800,000.00",25.00%,$440.00,"$495,000.00",$395.00,16%,10.1,80 minutes,40 minutes,Liverpool,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1050000,2021-12-04,Kellyville,2,3,2,211,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,197.9,30.08,Hills Shire,"28,000",2155.0,"English 19.5%, Australian 18.3%, Chinese 8.1%, Irish 5.9%, Indian 5.9%","$1,200,000.00","$1,450,000.00",20.83%,$650.00,"$790,000.00",$525.00,0%,8.8,55 minutes,35 minutes,Kellyville (metro),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1035000,2021-12-04,Penrith,3,6,3,632,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,Western Suburbs,"13,500",2750.0,"English 25.5%, Australian 24.5%, Irish 8.6%, Scottish 6.4%, German 2.5%","$630,000.00","$750,000.00",19.05%,$410.00,"$450,000.00",$380.00,11%,10.6,60 minutes,50 minutes,Penrith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1020000,2021-12-04,Mount Pritchard,3,5,2,734,House,9955,24128,3.094,-33.90435,150.90114,46,0.1,197.9,28.89,Western Suburbs,"10,000",2170.0,"Vietnamese 15.5%, Australian 12.5%, English 11.3%, Chinese 6.9%, Italian 4.8%","$640,000.00","$750,000.00",17.19%,$430.00,,$360.00,10%,15.3,80 minutes,45 minutes,Cabramatta,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
662500,2021-12-04,Miranda,2,2,1,95,Apartment / Unit / Flat,15284,38272,4.676,-34.03262,151.10521,23,0.1,197.9,20.95,Sutherland Shire,"15,500",2228.0,"English 25.0%, Australian 22.7%, Irish 8.2%, Scottish 5.7%, Chinese 4.5%","$1,150,000.00","$1,400,000.00",21.74%,$715.00,"$650,000.00",$490.00,6%,11.5,45,40,Miranda,Westfield Miranda,"Professionals, families, small families",3.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,5.0,6.2,https://sydneysuburbreviews.com/miranda
4425000,2021-12-05,Bayview,3,4,2,828,House,3620,40300,3.74,-33.66062,151.28882,113,0.1,197.9,23.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820000,2021-12-05,Strathfield,2,5,5,607,House,25813,34424,6.572,-33.87913,151.08118,43,0.1,197.9,12.01,Inner West,"26,500",2135.0,"Chinese 19.6%, Indian 10.0%, Korean 9.9%, English 7.4%, Australian 6.9%","$2,400,000.00","$2,800,000.00",16.67%,$750.00,"$700,000.00",$535.00,2%,12.8,35,30,Strathfield,"Korean dining, Strathfield Park","Professionals, families",5.0,9.0,4.0,2.0,5.0,4.0,5.0,7.0,5.0,7.0,5.3,https://sydneysuburbreviews.com/strathfield
2601000,2021-12-05,Davidson,3,5,2,840,House,2849,45292,2.567,-33.7395,151.19204,137,0.1,197.9,14.03,Northern Suburbs,"3,000",2085.0,"English 32.1%, Australian 24.1%, Irish 9.1%, Scottish 7.6%, Chinese 2.8%","$1,550,000.00","$2,000,000.00",29.03%,"$1,000.00",,,0%,15.0,60 minutes,35 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2300000,2021-12-05,Carss Park,4,5,2,581,House,1252,36816,0.63,-33.98679,151.11717,22,0.1,197.9,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110000,2021-12-05,Birchgrove,1,2,0,170,House,3303,78780,0.586,-33.85093,151.18309,24,0.1,197.9,2.94,Inner West,"3,500",2041.0,"English 30.7%, Australian 18.3%, Irish 12.8%, Scottish 8.8%, German 3.1%","$2,100,000.00","$2,800,000.00",33.33%,$950.00,"$1,300,000.00",$625.00,0%,11.3,20 minutes,12 minutes,"Rozelle Bay (Light Rail), Balmain Wharf",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1900000,2021-12-05,Narraweena,2,3,2,283,House,6608,34008,1.776,-33.75,151.27239,83,0.1,197.9,14.02,Northern Beaches,"6,750",2099.0,"English 25.5%, Australian 21.6%, Italian 10.9%, Irish 7.5%, Scottish 6.0%","$1,450,000.00","$1,800,000.00",24.14%,$795.00,,$550.00,17%,13.3,60 minutes,30 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1650000,2021-12-05,Hillsdale,2,3,2,526,House,5501,34736,0.546,-33.95297,151.22753,20,0.1,197.9,9.88,Southern Suburbs,"5,500",2036.0,"English 11.5%, Australian 10.9%, Chinese 9.1%, Irish 5.7%, Bangladeshi 4.6%","$1,350,000.00","$1,600,000.00",18.52%,,"$600,000.00",$450.00,2%,11.3,45 minutes,20 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1600000,2021-12-05,Erina,3,6,2,770,House,4774,28340,5.147,-33.43758,151.38853,19,0.1,197.9,50.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
